Date,Open,High,Low,Close,Volume,Adj Close
2005-07-15,82.43,82.75,81.52,82.38,7644100,71.94
2005-07-18,81.99,83.94,81.68,81.81,8705600,71.44
2005-07-19,84.72,85.11,83.7,83.7,14149700,73.09
2005-07-20,83.2,84.96,82.99,84.6,9323200,73.88
2005-07-21,84.6,84.95,83.4,84.4,8265300,73.7
2005-07-22,83.98,84.63,83.86,84.44,4570400,73.74
2005-07-25,83.98,84.52,83.92,84.2,4457800,73.53
2005-07-26,84.15,84.35,83.85,84.12,4542900,73.46
2005-07-27,83.8,84.13,82.81,83.87,4862200,73.24
2005-07-28,83.55,83.97,83.27,83.8,6189700,73.18
2005-07-29,83.3,83.95,83.22,83.46,4330300,72.88
2005-08-01,83.0,83.85,82.85,83.43,3664300,72.86
2005-08-02,83.27,83.86,83.04,83.31,5380700,72.75
2005-08-03,83.31,84.2,83.11,84.06,4256200,73.41
2005-08-04,83.75,83.89,82.98,83.12,5249900,72.59
2005-08-05,82.75,83.74,82.73,83.36,3714600,72.8
2005-08-08,83.41,83.89,83.02,83.36,4424300,72.97
2005-08-09,83.4,83.95,82.94,83.5,3793500,73.09
2005-08-10,83.65,84.01,81.97,82.02,5402400,71.8
2005-08-11,81.93,82.75,81.62,82.66,4570400,72.36
2005-08-12,82.15,82.58,82.06,82.19,4378200,71.95
2005-08-15,81.9,82.94,81.61,82.5,3431100,72.22
2005-08-16,82.07,82.43,81.09,81.3,4407400,71.17
2005-08-17,81.4,81.94,80.84,81.3,4853000,71.17
2005-08-18,81.1,82.0,80.8,81.15,3713300,71.04
2005-08-19,81.36,83.3,81.36,82.76,6481000,72.45
2005-08-22,82.75,83.35,81.85,82.6,5157200,72.31
2005-08-23,82.7,83.14,81.6,82.03,4000300,71.81
2005-08-24,81.53,82.4,81.23,81.32,4417600,71.19
2005-08-25,81.45,81.45,80.72,81.1,3606100,70.99
2005-08-26,80.81,81.02,80.26,80.38,5029300,70.36
2005-08-29,80.0,81.75,79.9,81.34,4025300,71.2
2005-08-30,81.0,81.0,79.98,80.54,5674200,70.5
2005-08-31,80.35,80.79,79.87,80.62,5400800,70.57
2005-09-01,80.16,80.32,79.34,79.54,6390600,69.63
2005-09-02,79.5,80.01,79.46,79.46,3680600,69.56
2005-09-06,79.7,81.19,79.7,81.02,6305500,70.92
2005-09-07,80.7,81.13,80.32,80.98,4116300,70.89
2005-09-08,81.28,81.52,80.5,80.8,4277300,70.73
2005-09-09,80.86,81.49,80.52,81.44,3982200,71.29
2005-09-12,81.03,82.11,81.0,81.48,3692800,71.33
2005-09-13,81.49,81.49,80.52,80.75,5040900,70.69
2005-09-14,80.75,81.4,80.42,80.48,3887700,70.45
2005-09-15,80.43,80.65,79.67,80.01,4864100,70.04
2005-09-16,80.38,80.5,79.83,80.33,7624900,70.32
2005-09-19,79.74,79.98,79.01,79.43,5148500,69.53
2005-09-20,79.27,79.65,78.63,78.7,7122300,68.89
2005-09-21,78.0,78.46,77.37,77.56,7126000,67.89
2005-09-22,77.56,78.5,77.3,78.21,6870400,68.46
2005-09-23,77.7,78.11,77.5,78.0,5434600,68.28
2005-09-26,78.31,78.41,76.93,77.41,5433200,67.76
2005-09-27,77.17,78.6,77.16,77.99,5499600,68.27
2005-09-28,78.06,79.73,78.06,79.5,7747700,69.59
2005-09-29,79.25,80.55,78.87,80.36,5899700,70.35
2005-09-30,80.02,80.5,79.97,80.22,5536500,70.22
2005-10-03,80.22,80.6,79.5,80.45,5297600,70.42
2005-10-04,80.65,81.47,79.93,80.11,6365100,70.13
2005-10-05,80.11,80.68,79.56,79.82,4998800,69.87
2005-10-06,79.82,80.27,78.7,79.7,8130200,69.77
2005-10-07,80.25,81.12,80.09,80.5,6130100,70.47
2005-10-10,81.24,82.1,81.08,81.25,7882900,71.12
2005-10-11,82.25,83.52,81.97,83.19,9781300,72.82
2005-10-12,82.75,82.93,81.95,82.19,7580800,71.95
2005-10-13,81.7,83.2,81.7,82.2,5530600,71.96
2005-10-14,82.6,82.71,81.6,82.35,5573700,72.09
2005-10-17,82.36,82.99,81.93,82.59,7964800,72.3
2005-10-18,84.33,84.6,83.35,83.48,12045300,73.08
2005-10-19,82.41,84.2,82.38,84.17,7502600,73.68
2005-10-20,84.0,84.19,82.88,83.17,5752700,72.81
2005-10-21,83.08,84.0,82.91,83.33,6020700,72.95
2005-10-24,83.15,83.61,82.6,83.47,5482200,73.07
2005-10-25,83.08,83.95,82.71,83.36,5393300,72.97
2005-10-26,82.97,83.87,82.72,82.89,4270800,72.56
2005-10-27,82.53,82.93,82.25,82.31,3705800,72.05
2005-10-28,82.32,82.43,80.5,81.42,6941300,71.27
2005-10-31,81.51,82.3,81.3,81.88,7531200,71.68
2005-11-01,81.85,82.15,81.29,81.59,5653100,71.42
2005-11-02,81.2,81.89,80.64,81.06,6447400,70.96
2005-11-03,81.55,83.03,81.31,82.87,7690900,72.54
2005-11-04,82.91,83.3,82.65,83.0,3831400,72.66
2005-11-07,83.1,83.85,83.07,83.61,4455100,73.19
2005-11-08,83.41,83.9,83.11,83.15,3798000,72.96
2005-11-09,82.71,83.33,82.49,82.84,3936200,72.69
2005-11-10,82.7,84.3,82.3,83.99,4732000,73.7
2005-11-11,84.2,84.84,84.15,84.55,4841300,74.19
2005-11-14,84.25,85.0,84.11,84.36,3915300,74.02
2005-11-15,84.03,85.9,84.03,85.53,6830800,75.05
2005-11-16,85.45,86.58,85.39,86.54,6694100,75.94
2005-11-17,86.18,86.98,85.76,86.89,5293600,76.24
2005-11-18,88.0,88.0,87.17,87.77,7985800,77.02
2005-11-21,87.6,87.87,87.01,87.29,4807900,76.59
2005-11-22,86.88,88.08,86.88,87.99,5786600,77.21
2005-11-23,88.12,89.39,87.95,88.8,5399300,77.92
2005-11-25,88.95,89.32,88.62,88.8,2199300,77.92
2005-11-28,88.8,89.43,88.75,89.11,5197900,78.19
2005-11-29,89.18,89.94,89.02,89.1,5147000,78.18
2005-11-30,89.05,89.64,88.73,88.9,6021500,78.01
2005-12-01,89.15,89.74,89.05,89.21,4668500,78.28
2005-12-02,89.0,89.15,88.36,88.65,4730500,77.79
2005-12-05,88.4,88.65,87.71,88.43,4023600,77.6
2005-12-06,88.56,89.84,88.56,89.14,4871500,78.22
2005-12-07,89.0,89.92,88.45,88.72,5284000,77.85
2005-12-08,88.57,88.91,86.67,87.5,5787000,76.78
2005-12-09,86.8,87.1,86.33,86.97,6461800,76.31
2005-12-12,87.01,87.35,85.76,85.96,6044100,75.43
2005-12-13,84.5,84.9,83.5,83.71,12545300,73.45
2005-12-14,83.65,83.95,82.95,83.13,7161800,72.94
2005-12-15,82.88,83.63,82.75,83.53,6155900,73.3
2005-12-16,83.89,84.0,83.0,83.37,7398200,73.16
2005-12-19,83.23,83.6,82.65,82.76,4985400,72.62
2005-12-20,82.95,83.1,82.06,82.48,5276200,72.37
2005-12-21,82.46,84.0,82.46,83.12,6846800,72.94
2005-12-22,82.61,83.23,82.3,83.22,6573600,73.02
2005-12-23,84.0,84.2,83.39,83.48,3616200,73.25
2005-12-27,83.48,84.5,82.89,82.99,4377800,72.82
2005-12-28,83.1,83.57,82.8,83.04,3836800,72.87
2005-12-29,82.8,83.06,82.22,82.4,3958400,72.3
2005-12-30,81.85,82.49,81.56,82.2,5449000,72.13
2006-01-03,82.45,82.55,80.81,82.06,11715100,72.01
2006-01-04,82.2,82.5,81.33,81.95,9832800,71.91
2006-01-05,81.4,82.9,81.25,82.5,7213400,72.39
2006-01-06,83.95,85.03,83.41,84.95,8196900,74.54
2006-01-09,83.9,84.25,83.38,83.73,6851100,73.47
2006-01-10,83.15,84.12,83.12,84.07,5700000,73.77
2006-01-11,84.37,84.81,83.4,84.17,5776400,73.86
2006-01-12,83.82,83.96,83.4,83.57,4924100,73.33
2006-01-13,83.0,83.45,82.5,83.17,6921600,72.98
2006-01-17,82.8,83.16,82.54,83.0,8718400,72.83
2006-01-18,84.0,84.7,83.52,83.8,10984800,73.53
2006-01-19,84.14,84.39,83.02,83.09,6483500,72.91
2006-01-20,83.04,83.05,81.25,81.36,8605800,71.39
2006-01-23,81.33,81.92,80.92,81.41,6114100,71.44
2006-01-24,81.39,82.15,80.8,80.85,6069000,70.94
2006-01-25,81.05,81.62,80.61,80.91,6374300,71.0
2006-01-26,81.5,81.65,80.59,80.72,7810200,70.83
2006-01-27,80.75,81.77,80.75,81.02,6103400,71.09
2006-01-30,80.21,81.81,80.21,81.63,5325100,71.63
2006-01-31,81.5,82.0,81.17,81.3,6771600,71.34
2006-02-01,80.9,82.24,80.65,81.94,5419300,71.9
2006-02-02,81.45,81.59,80.9,81.23,6198000,71.28
2006-02-03,80.55,80.77,79.72,79.97,9852000,70.17
2006-02-06,79.94,79.95,78.93,79.51,9568500,69.77
2006-02-07,79.5,80.19,79.3,79.85,5247300,70.07
2006-02-08,80.58,80.9,80.24,80.8,5029200,71.08
2006-02-09,80.4,80.8,79.5,80.4,7609200,70.73
2006-02-10,80.4,81.46,80.2,81.33,5371900,71.54
2006-02-13,81.33,81.91,80.18,80.44,5257400,70.76
2006-02-14,80.55,81.45,80.35,81.09,6075500,71.33
2006-02-15,80.86,81.5,80.5,80.85,5052000,71.12
2006-02-16,80.68,80.91,80.13,80.91,5310500,71.17
2006-02-17,80.91,81.03,80.13,80.71,5298800,71.0
2006-02-21,80.1,80.75,79.97,80.5,5838000,70.81
2006-02-22,80.0,81.65,79.97,81.35,5294300,71.56
2006-02-23,81.2,81.34,80.04,80.2,4979400,70.55
2006-02-24,80.65,80.65,79.85,80.1,3903200,70.46
2006-02-27,79.97,80.89,79.95,80.63,3787000,70.93
2006-02-28,80.1,80.55,79.71,80.24,5960700,70.59
2006-03-01,80.2,80.81,79.78,79.9,5172300,70.29
2006-03-02,79.55,80.21,79.54,79.94,4418800,70.32
2006-03-03,79.51,80.83,79.51,79.96,4354400,70.34
2006-03-06,79.91,80.64,79.9,80.0,4709500,70.37
2006-03-07,80.01,80.79,79.86,80.29,4330800,70.63
2006-03-08,80.25,81.6,80.25,81.14,5569900,71.38
2006-03-09,81.26,81.98,80.8,81.02,4310700,71.27
2006-03-10,81.03,82.25,81.03,81.57,4787200,71.76
2006-03-13,81.56,82.4,81.45,81.93,4571400,72.07
2006-03-14,81.51,82.99,81.47,82.88,4518000,72.91
2006-03-15,82.65,83.76,82.64,83.38,5370400,73.35
2006-03-16,83.43,83.72,82.61,82.87,4299500,72.9
2006-03-17,83.35,83.41,82.82,83.3,6414400,73.28
2006-03-20,83.11,83.75,82.99,83.58,3870300,73.52
2006-03-21,83.82,84.99,83.58,83.81,7404300,73.73
2006-03-22,83.35,84.68,83.35,84.45,4968600,74.29
2006-03-23,84.23,84.27,82.93,83.2,5105800,73.19
2006-03-24,82.99,83.72,82.99,83.36,4198800,73.33
2006-03-27,82.98,83.26,82.58,83.08,3910100,73.08
2006-03-28,82.86,83.39,82.29,82.43,4508600,72.51
2006-03-29,82.2,83.55,82.2,83.13,4392100,73.13
2006-03-30,82.88,83.7,82.83,83.2,4467000,73.19
2006-03-31,82.95,83.6,82.29,82.47,5862000,72.55
2006-04-03,82.72,83.59,82.65,83.06,4121600,73.07
2006-04-04,83.05,83.78,82.8,83.45,3853000,73.41
2006-04-05,83.33,84.45,83.32,84.17,5523900,74.04
2006-04-06,83.7,84.32,83.36,83.81,4944100,73.73
2006-04-07,83.6,83.8,82.44,82.48,5337500,72.56
2006-04-10,82.27,82.74,82.0,82.1,3627700,72.22
2006-04-11,81.83,82.06,80.75,81.16,5959700,71.39
2006-04-12,81.1,81.37,80.63,80.75,3905200,71.03
2006-04-13,81.18,82.6,81.12,81.98,4799700,72.12
2006-04-17,81.92,82.92,81.4,81.64,4634200,71.82
2006-04-18,81.89,83.53,81.7,83.31,7905800,73.29
2006-04-19,83.95,84.0,81.26,81.86,10554700,72.01
2006-04-20,81.65,82.85,81.64,82.02,6237200,72.15
2006-04-21,82.49,82.5,81.38,81.66,6117400,71.83
2006-04-24,81.3,82.41,81.1,82.11,6604100,72.23
2006-04-25,81.95,82.9,81.6,82.67,6856300,72.72
2006-04-26,82.84,83.48,82.71,83.35,6648800,73.32
2006-04-27,82.7,84.4,82.7,83.88,8174300,73.79
2006-04-28,83.51,83.62,81.98,82.34,8201800,72.43
2006-05-01,82.59,83.31,82.1,82.23,6011100,72.34
2006-05-02,82.11,82.74,82.0,82.42,4336400,72.5
2006-05-03,82.54,83.29,82.45,82.7,5721100,72.75
2006-05-04,82.87,83.09,82.4,82.43,3966900,72.51
2006-05-05,82.95,83.34,82.7,83.28,4504500,73.26
2006-05-08,82.6,83.22,82.3,82.89,3856500,73.18
2006-05-09,82.49,83.29,82.41,83.23,4072800,73.48
2006-05-10,82.9,83.33,82.6,82.9,3430400,73.19
2006-05-11,82.65,83.09,82.45,82.46,5274500,72.8
2006-05-12,82.47,83.69,82.3,82.39,5685700,72.74
2006-05-15,81.8,83.15,81.8,82.89,5776400,73.18
2006-05-16,83.0,83.25,82.07,82.16,4454800,72.54
2006-05-17,81.75,82.21,81.02,81.27,5936000,71.75
2006-05-18,80.5,81.35,80.03,80.66,5443600,71.21
2006-05-19,80.86,81.0,79.51,80.28,7019100,70.88
2006-05-22,79.83,80.34,79.4,80.02,6250900,70.65
2006-05-23,80.25,81.3,79.64,79.83,5006400,70.48
2006-05-24,79.35,80.04,79.06,79.78,7389600,70.43
2006-05-25,79.89,80.18,79.65,80.14,3995000,70.75
2006-05-26,80.16,80.86,79.7,80.75,3580800,71.29
2006-05-30,80.35,80.96,80.15,80.16,5049100,70.77
2006-05-31,80.15,80.83,79.61,79.9,6384900,70.54
2006-06-01,79.89,80.87,79.81,80.69,4866500,71.24
2006-06-02,80.5,80.56,79.15,79.52,7232300,70.21
2006-06-05,79.1,80.04,79.01,79.06,5555800,69.8
2006-06-06,79.06,79.9,78.5,79.76,7250600,70.42
2006-06-07,79.78,80.74,79.12,79.15,7924800,69.88
2006-06-08,78.55,79.58,76.75,77.03,13474400,68.01
2006-06-09,77.24,78.1,77.05,77.63,6135400,68.54
2006-06-12,77.63,78.09,77.01,77.02,4924900,68.0
2006-06-13,77.14,77.93,76.82,76.93,7374100,67.92
2006-06-14,76.93,77.85,76.93,77.71,6038600,68.61
2006-06-15,77.85,78.78,76.95,78.56,6679400,69.36
2006-06-16,78.44,78.53,77.57,77.95,8133500,68.82
2006-06-19,77.9,78.3,77.34,77.67,5302100,68.57
2006-06-20,77.84,78.3,77.25,77.99,6124500,68.85
2006-06-21,77.99,78.56,77.98,78.3,5559100,69.13
2006-06-22,78.16,78.37,77.0,77.19,5563700,68.15
2006-06-23,77.15,77.84,76.94,77.1,4520600,68.07
2006-06-26,77.04,77.52,76.8,77.15,3448000,68.11
2006-06-27,77.32,77.6,76.32,76.63,5596800,67.65
2006-06-28,76.53,76.6,76.06,76.56,4392100,67.59
2006-06-29,76.89,77.8,76.56,77.59,5448900,68.5
2006-06-30,77.7,77.93,76.79,76.82,7911700,67.82
2006-07-03,77.54,78.27,77.27,78.02,3177300,68.88
2006-07-05,78.0,78.39,77.52,77.77,4047800,68.66
2006-07-06,77.59,78.53,77.57,78.09,4333100,68.94
2006-07-07,78.09,78.09,76.12,76.42,6641600,67.47
2006-07-10,76.18,76.83,75.87,76.67,7154700,67.69
2006-07-11,76.25,76.65,75.44,76.47,6086500,67.51
2006-07-12,76.07,76.3,74.82,75.48,8372100,66.64
2006-07-13,75.01,75.28,73.83,74.24,8754700,65.54
2006-07-14,74.24,74.3,73.37,73.57,6957800,64.95
2006-07-17,73.35,73.94,73.2,73.7,6822700,65.07
2006-07-18,73.7,74.42,72.73,74.26,8667500,65.56
2006-07-19,76.0,77.06,76.0,76.07,14536900,67.16
2006-07-20,75.73,75.88,75.2,75.48,12214900,66.64
2006-07-21,75.49,75.5,74.5,74.86,8372500,66.09
2006-07-24,74.92,76.15,74.92,75.99,5611200,67.09
2006-07-25,75.99,76.41,75.31,75.89,5580300,67.0
2006-07-26,75.48,76.3,75.36,75.83,3870100,66.95
2006-07-27,75.83,77.29,75.75,76.15,6439100,67.23
2006-07-28,76.38,77.3,76.26,76.96,4165700,67.94
2006-07-31,76.44,77.5,76.15,77.41,5381800,68.34
2006-08-01,76.65,77.38,75.75,76.14,4406700,67.22
2006-08-02,76.21,76.93,76.2,76.32,3283800,67.38
2006-08-03,76.0,76.73,75.4,76.33,2765800,67.39
2006-08-04,76.65,76.77,75.32,75.91,5062400,67.02
2006-08-07,75.63,76.2,75.28,75.52,3870200,66.67
2006-08-08,75.63,76.26,75.11,75.33,3794700,66.77
2006-08-09,75.56,76.28,75.39,75.39,4480400,66.82
2006-08-10,75.2,76.08,75.05,75.74,3213600,67.13
2006-08-11,75.34,75.78,75.2,75.48,3695800,66.9
2006-08-14,76.05,77.49,75.6,76.68,4997400,67.97
2006-08-15,76.9,77.14,76.31,77.08,5985400,68.32
2006-08-16,77.48,79.28,77.35,79.09,7386500,70.1
2006-08-17,78.93,79.56,78.53,79.37,5535400,70.35
2006-08-18,79.38,79.97,78.63,79.9,5399200,70.82
2006-08-21,79.51,79.88,78.87,79.28,3676500,70.27
2006-08-22,79.28,79.55,78.61,78.95,4057200,69.98
2006-08-23,78.95,79.47,78.42,78.67,3425700,69.73
2006-08-24,78.9,79.5,78.87,79.38,3473300,70.36
2006-08-25,79.2,80.0,79.14,79.88,3427400,70.8
2006-08-28,79.91,80.47,79.76,80.32,5259400,71.19
2006-08-29,80.06,81.48,80.06,81.4,5208500,72.15
2006-08-30,81.26,81.68,80.84,81.22,4688800,71.99
2006-08-31,81.3,81.5,80.78,80.97,3786200,71.77
2006-09-01,81.13,81.57,80.81,81.41,3294000,72.16
2006-09-05,81.19,81.54,80.6,80.85,3968500,71.66
2006-09-06,80.29,80.69,80.17,80.28,3727600,71.16
2006-09-07,79.9,80.38,79.31,79.4,3913300,70.38
2006-09-08,79.6,80.86,79.35,80.66,4498600,71.5
2006-09-11,80.6,81.2,80.25,80.93,4314300,71.73
2006-09-12,81.14,82.5,81.06,82.28,5722200,72.93
2006-09-13,82.25,82.7,81.84,82.21,4920200,72.87
2006-09-14,81.9,83.0,81.74,82.47,4265300,73.1
2006-09-15,83.21,83.59,82.79,82.94,8203800,73.52
2006-09-18,82.56,83.21,82.17,82.24,4417600,72.9
2006-09-19,81.97,82.09,81.42,81.87,5088600,72.57
2006-09-20,82.37,83.79,82.2,83.42,7524600,73.94
2006-09-21,82.61,83.25,81.35,81.61,8909000,72.34
2006-09-22,81.75,82.12,81.01,81.21,4350200,71.98
2006-09-25,81.65,82.28,81.28,82.0,5683000,72.68
2006-09-26,81.9,82.66,81.7,82.5,4731800,73.13
2006-09-27,82.0,82.67,81.71,82.09,5880500,72.76
2006-09-28,81.85,82.35,81.72,81.99,4592300,72.67
2006-09-29,81.9,82.79,81.77,81.94,4770700,72.63
2006-10-02,81.76,82.47,81.58,81.87,4483300,72.57
2006-10-03,81.88,82.26,81.56,81.65,4838500,72.37
2006-10-04,81.65,83.25,81.63,83.1,6119300,73.66
2006-10-05,82.81,83.21,82.6,82.92,4956600,73.5
2006-10-06,82.93,83.78,82.5,83.14,5340900,73.69
2006-10-09,83.14,84.08,83.0,84.0,4490200,74.46
2006-10-10,83.71,84.63,83.56,84.19,4712900,74.62
2006-10-11,84.15,84.69,83.79,84.19,5210600,74.62
2006-10-12,84.2,84.9,84.1,84.7,4661700,75.08
2006-10-13,84.45,86.21,84.44,86.08,7788600,76.3
2006-10-16,86.08,87.6,85.75,86.71,8633100,76.86
2006-10-17,86.33,87.94,86.22,86.95,13295500,77.07
2006-10-18,90.51,92.04,89.73,89.82,27875200,79.61
2006-10-19,89.8,90.98,89.31,89.86,10671400,79.65
2006-10-20,90.04,90.7,89.55,90.48,7390900,80.2
2006-10-23,90.05,92.0,90.01,91.56,8862300,81.16
2006-10-24,90.91,91.95,90.8,91.49,9222300,81.1
2006-10-25,91.21,91.99,90.94,91.83,6122100,81.4
2006-10-26,91.83,91.93,91.25,91.54,4990300,81.14
2006-10-27,90.91,91.89,90.58,90.76,5840300,80.45
2006-10-30,89.8,92.0,89.8,91.5,5594000,81.1
2006-10-31,91.5,92.68,91.5,92.33,9267300,81.84
2006-11-01,92.5,92.68,91.5,91.8,5845700,81.37
2006-11-02,91.8,91.95,91.25,91.68,4895100,81.26
2006-11-03,91.76,92.34,91.18,91.41,4506400,81.02
2006-11-06,91.5,92.74,91.5,92.6,6240600,82.08
2006-11-07,92.42,93.4,92.41,92.75,7305200,82.21
2006-11-08,92.25,92.92,92.01,92.59,6022200,82.34
2006-11-09,92.59,93.19,92.37,92.42,4518900,82.19
2006-11-10,92.3,92.35,91.63,91.76,5369600,81.6
2006-11-13,91.55,92.43,91.41,92.07,4358300,81.87
2006-11-14,92.0,93.29,91.65,93.29,5873000,82.96
2006-11-15,93.08,93.28,92.54,93.11,4172800,82.8
2006-11-16,93.07,93.6,92.6,93.47,4171500,83.12
2006-11-17,93.42,94.05,93.31,93.81,5251000,83.42
2006-11-20,93.6,93.8,93.01,93.25,5010600,82.92
2006-11-21,93.01,93.43,92.85,93.08,3067800,82.77
2006-11-22,92.9,93.74,92.8,93.52,3351700,83.16
2006-11-24,93.05,93.75,92.98,93.35,2129800,83.01
2006-11-27,92.71,93.24,91.12,91.45,6284000,81.32
2006-11-28,90.65,91.57,90.43,91.35,4962100,81.23
2006-11-29,91.35,91.66,91.01,91.52,4623000,81.38
2006-11-30,91.35,92.48,91.25,91.92,6470700,81.74
2006-12-01,91.9,91.91,90.55,91.25,5445400,81.14
2006-12-04,92.5,93.95,92.25,93.51,7507900,83.15
2006-12-05,93.51,94.64,93.44,94.48,6886200,84.02
2006-12-06,94.48,94.87,94.01,94.12,5947300,83.7
2006-12-07,94.0,94.43,93.55,94.23,4310800,83.79
2006-12-08,93.65,94.39,93.47,93.86,4140000,83.47
2006-12-11,93.72,94.35,93.56,93.64,3459200,83.27
2006-12-12,93.6,94.85,93.3,94.12,7783800,83.7
2006-12-13,94.78,95.33,94.5,94.77,6441300,84.27
2006-12-14,94.97,95.72,94.54,95.36,4644100,84.8
2006-12-15,95.61,95.8,95.05,95.3,8086500,84.75
2006-12-18,94.95,96.16,94.8,95.44,7984900,84.87
2006-12-19,95.1,96.39,94.91,96.0,4933200,85.37
2006-12-20,96.1,96.5,95.7,96.0,3654600,85.37
2006-12-21,95.78,96.5,95.53,95.91,4405600,85.29
2006-12-22,95.75,95.98,95.24,95.25,3031500,84.7
2006-12-26,95.0,95.81,94.92,95.66,2278700,85.07
2006-12-27,96.3,97.23,96.27,97.2,4571600,86.44
2006-12-28,97.11,97.4,96.87,96.97,4501700,86.23
2006-12-29,97.0,97.88,96.83,97.15,4455900,86.39
2007-01-03,97.18,98.4,96.26,97.27,9196800,86.5
2007-01-04,97.25,98.79,96.88,98.31,10524500,87.42
2007-01-05,97.6,97.95,96.91,97.42,7221300,86.63
2007-01-08,98.5,99.5,98.35,98.9,10340000,87.95
2007-01-09,99.08,100.33,99.07,100.07,11108200,88.99
2007-01-10,98.5,99.05,97.93,98.89,8744800,87.94
2007-01-11,99.0,99.9,98.5,98.65,8000700,87.73
2007-01-12,98.99,99.69,98.5,99.34,6636500,88.34
2007-01-16,99.4,100.84,99.3,100.82,9602200,89.65
2007-01-17,100.69,100.9,99.9,100.02,8200700,88.94
2007-01-18,99.8,99.95,98.91,99.45,14725000,88.44
2007-01-19,95.0,96.85,94.55,96.17,26035800,85.52
2007-01-22,96.42,97.23,96.12,97.11,13539300,86.36
2007-01-23,96.91,97.38,96.2,97.08,10337400,86.33
2007-01-24,97.08,97.58,96.58,97.4,5700000,86.61
2007-01-25,97.22,97.92,97.22,97.51,6201300,86.71
2007-01-26,97.52,97.83,96.84,97.45,5771100,86.66
2007-01-29,97.7,98.66,97.45,98.54,7294800,87.63
2007-01-30,98.57,99.45,98.5,99.37,7177900,88.37
2007-01-31,98.8,99.48,98.35,99.15,6432600,88.17
2007-02-01,98.97,99.18,97.96,99.0,6610700,88.04
2007-02-02,99.1,99.73,98.88,99.17,6656300,88.19
2007-02-05,99.17,100.44,98.9,100.38,8184800,89.26
2007-02-06,100.0,100.4,99.54,99.85,6532800,88.79
2007-02-07,99.8,100.36,99.12,99.54,7698200,88.78
2007-02-08,98.9,99.74,98.65,99.62,6152200,88.85
2007-02-09,99.52,99.7,97.81,98.55,6100400,87.9
2007-02-12,98.8,99.2,98.22,98.58,5331000,87.93
2007-02-13,98.6,98.74,97.8,98.29,5702800,87.67
2007-02-14,98.5,99.43,98.25,99.2,5644800,88.48
2007-02-15,99.06,99.52,98.48,98.92,5568600,88.23
2007-02-16,99.12,99.25,98.63,98.99,4800700,88.29
2007-02-20,98.66,99.46,98.55,99.35,4124200,88.61
2007-02-21,98.9,99.37,98.7,99.09,4302400,88.38
2007-02-22,98.8,99.5,97.77,98.5,5900100,87.86
2007-02-23,98.4,98.44,97.41,97.73,6355800,87.17
2007-02-26,97.86,97.86,96.46,96.91,5922100,86.44
2007-02-27,96.0,96.01,92.88,93.96,11996700,83.81
2007-02-28,93.71,94.09,92.47,92.94,12191600,82.9
2007-03-01,90.25,93.05,88.77,92.27,12865700,82.3
2007-03-02,92.0,92.37,90.84,90.9,9451300,81.08
2007-03-05,90.25,92.15,90.1,91.81,10314900,81.89
2007-03-06,92.4,93.89,92.26,93.8,9184200,83.66
2007-03-07,93.97,94.85,93.62,93.94,10269100,83.79
2007-03-08,94.5,94.82,92.52,93.0,7403900,82.95
2007-03-09,93.48,94.0,92.82,93.28,6333000,83.2
2007-03-12,93.29,94.17,92.97,94.11,5531300,83.94
2007-03-13,93.86,94.47,92.62,92.71,7539100,82.69
2007-03-14,92.65,94.03,92.1,93.76,8713900,83.63
2007-03-15,93.4,93.97,93.1,93.45,5910000,83.35
2007-03-16,94.45,94.45,93.02,93.25,8728700,83.17
2007-03-19,93.95,94.32,93.39,93.99,4568100,83.83
2007-03-20,94.0,94.53,93.55,94.5,4560000,84.29
2007-03-21,94.5,95.81,93.83,95.36,7665600,85.06
2007-03-22,95.1,95.44,94.65,95.19,5700400,84.9
2007-03-23,94.82,95.22,94.65,95.03,4412500,84.76
2007-03-26,95.0,95.25,94.32,95.0,6729400,84.73
2007-03-27,94.71,95.03,94.2,94.73,4695800,84.49
2007-03-28,93.9,95.02,93.8,94.26,8128000,84.07
2007-03-29,94.66,95.11,93.96,94.57,6851500,84.35
2007-03-30,94.24,94.75,93.57,94.26,7638100,84.07
2007-04-02,94.51,95.5,94.06,95.21,5883700,84.92
2007-04-03,95.45,96.23,95.33,96.1,5730800,85.72
2007-04-04,95.8,96.45,95.57,96.21,4276200,85.81
2007-04-05,95.98,96.75,95.75,96.52,3307100,86.09
2007-04-09,96.43,96.94,96.12,96.62,4850600,86.18
2007-04-10,96.4,96.8,96.16,96.46,3596400,86.04
2007-04-11,96.51,96.7,94.95,95.16,5936900,84.88
2007-04-12,95.03,95.82,94.53,95.67,7085300,85.33
2007-04-13,95.75,95.75,94.59,94.93,6027800,84.67
2007-04-16,94.99,96.3,94.72,96.18,6865100,85.79
2007-04-17,96.3,97.66,96.02,97.12,10264000,86.62
2007-04-18,94.8,95.91,94.4,94.8,15871700,84.56
2007-04-19,94.5,94.87,94.0,94.29,9445600,84.1
2007-04-20,95.02,95.15,93.91,94.58,9340300,84.36
2007-04-23,95.16,95.73,95.05,95.21,7247400,84.92
2007-04-24,97.23,99.9,97.23,98.49,21450700,87.85
2007-04-25,98.74,101.7,98.73,101.46,14827300,90.5
2007-04-26,101.0,101.5,100.21,100.9,8608500,90.0
2007-04-27,100.3,101.17,100.06,101.17,6141400,90.24
2007-04-30,101.11,103.0,100.97,102.21,10050400,91.16
