zip,city,state,county,lat,lon
70833,Baton Rouge,LA,East Baton Rouge,30.51589,-91.080373
70835,Baton Rouge,LA,East Baton Rouge,30.51589,-91.080373
70836,Baton Rouge,LA,East Baton Rouge,30.391991,-91.089154
70837,Baton Rouge,LA,East Baton Rouge,30.51589,-91.080373
70874,Baton Rouge,LA,East Baton Rouge,30.590238,-91.2054
70879,Baton Rouge,LA,East Baton Rouge,30.51589,-91.080373
70883,Baton Rouge,LA,East Baton Rouge,30.51589,-91.080373
70884,Baton Rouge,LA,East Baton Rouge,30.51589,-91.080373
70892,Baton Rouge,LA,East Baton Rouge,30.51589,-91.080373
70893,Baton Rouge,LA,East Baton Rouge,30.412991,-91.171456
70894,Baton Rouge,LA,East Baton Rouge,30.51589,-91.080373
70895,Baton Rouge,LA,East Baton Rouge,30.51589,-91.080373
70896,Baton Rouge,LA,East Baton Rouge,30.51589,-91.080373
70898,Baton Rouge,LA,East Baton Rouge,30.51589,-91.080373
71001,Arcadia,LA,Bienville,32.376273,-92.970592
71002,Ashland,LA,Natchitoches,32.137843,-93.090606
71003,Athens,LA,Claiborne,32.68552,-93.033603
71004,Belcher,LA,Caddo,32.774283,-93.883624
71006,Benton,LA,Bossier,32.725032,-93.63759
71007,Bethany,LA,Caddo,32.339309,-94.004646
71008,Bienville,LA,Bienville,32.355774,-92.996065
71009,Blanchard,LA,Caddo,32.632741,-93.896895
71016,Castor,LA,Bienville,32.240987,-93.104385
71018,Cotton Valley,LA,Webster,32.801138,-93.407704
71019,Coushatta,LA,Red River,32.023096,-93.264819
71021,Cullen,LA,Webster,32.934771,-93.448474
71023,Doyline,LA,Webster,32.688512,-93.392015
71024,Dubberly,LA,Webster,32.687275,-93.308919
71025,East Point,LA,Red River,32.062391,-93.367949
71027,Frierson,LA,De Soto,32.172214,-93.790471
71028,Gibsland,LA,Bienville,32.475847,-93.047718
71029,Gilliam,LA,Caddo,32.835482,-93.830134
71030,Gloster,LA,De Soto,32.111056,-93.842634
71031,Goldonna,LA,Natchitoches,31.953139,-92.945356
71032,Grand Cane,LA,De Soto,32.09591,-93.820738
71033,Greenwood,LA,Caddo,32.429968,-93.989086
71034,Hall Summit,LA,Red River,32.062391,-93.367949
71036,Harmon,LA,Red River,32.062391,-93.367949
71037,Haughton,LA,Bossier,32.585005,-93.533104
71038,Haynesville,LA,Claiborne,32.833762,-93.033657
71039,Heflin,LA,Webster,32.474113,-93.288906
71040,Homer,LA,Claiborne,32.775361,-93.000406
71043,Hosston,LA,Caddo,32.896272,-93.877571
71044,Ida,LA,Caddo,32.924377,-93.900321
71045,Jamestown,LA,Bienville,32.415006,-93.078363
71046,Keatchie,LA,De Soto,32.107786,-93.839512
71047,Keithville,LA,Caddo,32.388579,-93.90393
71048,Lisbon,LA,Claiborne,32.818938,-92.866469
71049,Logansport,LA,De Soto,32.046684,-93.865925
71050,Longstreet,LA,De Soto,32.117539,-93.913834
71051,Elm Grove,LA,Bossier,32.361547,-93.523207
71052,Mansfield,LA,De Soto,32.039947,-93.709777
71055,Minden,LA,Webster,32.725217,-93.312837
71058,Minden,LA,Webster,32.576948,-93.250705
71060,Mooringsport,LA,Caddo,32.594798,-93.976775
71061,Oil City,LA,Caddo,32.755816,-93.966734
71063,Pelican,LA,De Soto,31.911977,-93.563309
71064,Plain Dealing,LA,Bossier,32.768412,-93.647824
71065,Pleasant Hill,LA,Sabine,31.794655,-93.534539
71066,Powhatan,LA,Natchitoches,31.874059,-93.196609
71067,Princeton,LA,Bossier,32.597435,-93.50865
71068,Ringgold,LA,Bienville,32.382223,-93.238047
71069,Rodessa,LA,Caddo,32.96331,-93.968905
71070,Saline,LA,Bienville,32.19698,-92.91702
71071,Sarepta,LA,Webster,32.758417,-93.391177
71072,Shongaloo,LA,Webster,32.74333,-93.327139
71073,Sibley,LA,Webster,32.652472,-93.342675
71075,Springhill,LA,Webster,32.771459,-93.406102
71078,Stonewall,LA,De Soto,32.173318,-93.867325
71079,Summerfield,LA,Claiborne,32.945404,-92.811145
71080,Taylor,LA,Bienville,32.366002,-93.101086
71082,Vivian,LA,Caddo,32.84233,-93.950401
71101,Shreveport,LA,Caddo,32.498202,-93.750228
71102,Shreveport,LA,Caddo,32.607556,-93.75256
71103,Shreveport,LA,Caddo,32.492552,-93.775978
71104,Shreveport,LA,Caddo,32.483313,-93.730764
71105,Shreveport,LA,Caddo,32.450453,-93.712906
71106,Shreveport,LA,Caddo,32.39117,-93.711612
71107,Shreveport,LA,Caddo,32.601593,-93.87377
71108,Shreveport,LA,Caddo,32.602557,-93.816458
71109,Shreveport,LA,Caddo,32.464053,-93.814327
71110,Barksdale Afb,LA,Bossier,32.513749,-93.640362
71111,Bossier City,LA,Bossier,32.516708,-93.586698
71112,Bossier City,LA,Bossier,32.460209,-93.64562
71113,Bossier City,LA,Bossier,32.62762,-93.608968
71115,Shreveport,LA,Caddo,32.340125,-93.609198
71118,Shreveport,LA,Caddo,32.535809,-93.805255
71119,Shreveport,LA,Caddo,32.478881,-93.925724
71120,Shreveport,LA,Caddo,32.607556,-93.75256
71129,Shreveport,LA,Caddo,32.346853,-93.924607
71130,Shreveport,LA,Caddo,32.607556,-93.75256
71133,Shreveport,LA,Caddo,32.607556,-93.75256
71134,Shreveport,LA,Caddo,32.607556,-93.75256
71135,Shreveport,LA,Caddo,32.607556,-93.75256
71136,Shreveport,LA,Caddo,32.607556,-93.75256
71137,Shreveport,LA,Caddo,32.607556,-93.75256
71138,Shreveport,LA,Caddo,32.607556,-93.75256
71148,Shreveport,LA,Caddo,32.607556,-93.75256
71149,Shreveport,LA,Caddo,32.607556,-93.75256
71151,Shreveport,LA,Caddo,32.607556,-93.75256
71152,Shreveport,LA,Caddo,32.607556,-93.75256
71153,Shreveport,LA,Caddo,32.607556,-93.75256
71154,Shreveport,LA,Caddo,32.607556,-93.75256
71156,Shreveport,LA,Caddo,32.607556,-93.75256
71161,Shreveport,LA,Caddo,32.607556,-93.75256
71162,Shreveport,LA,Caddo,32.607556,-93.75256
71163,Shreveport,LA,Caddo,32.607556,-93.75256
71164,Shreveport,LA,Caddo,32.607556,-93.75256
71165,Shreveport,LA,Caddo,32.607556,-93.75256
71166,Shreveport,LA,Caddo,32.607556,-93.75256
71171,Bossier City,LA,Bossier,32.62762,-93.608968
71172,Bossier City,LA,Bossier,32.62762,-93.608968
71201,Monroe,LA,Ouachita,32.502833,-92.094583
71202,Monroe,LA,Ouachita,32.386844,-92.072206
71203,Monroe,LA,Ouachita,32.600213,-92.027228
71207,Monroe,LA,Ouachita,32.490777,-92.159354
71208,Monroe,LA,Ouachita,32.496764,-92.075615
71209,Monroe,LA,Ouachita,32.527693,-92.075583
71210,Monroe,LA,Ouachita,32.490777,-92.159354
71211,Monroe,LA,Ouachita,32.490777,-92.159354
71212,Monroe,LA,Ouachita,32.528593,-92.072683
71213,Monroe,LA,Ouachita,32.490777,-92.159354
71218,Archibald,LA,Richland,32.409446,-91.732788
71219,Baskin,LA,Franklin,32.311261,-91.68543
71220,Bastrop,LA,Morehouse,32.795041,-91.873723
71221,Bastrop,LA,Morehouse,32.823863,-91.843528
71222,Bernice,LA,Union,32.837199,-92.471522
71223,Bonita,LA,Morehouse,32.906387,-91.653002
71225,Calhoun,LA,Ouachita,32.496897,-92.337078
71226,Chatham,LA,Jackson,32.29969,-92.44118
71227,Choudrant,LA,Lincoln,32.585408,-92.611834
71229,Collinston,LA,Morehouse,32.663142,-91.812865
71230,Crowville,LA,Franklin,32.138935,-91.691899
71232,Delhi,LA,Richland,32.445598,-91.631433
71233,Delta,LA,Madison,32.341594,-91.216458
71234,Downsville,LA,Union,32.664242,-92.36232
71235,Dubach,LA,Lincoln,32.644564,-92.699642
71237,Epps,LA,West Carroll,32.718098,-91.499713
71238,Eros,LA,Jackson,32.353757,-92.459917
71240,Fairbanks,LA,Ouachita,32.490777,-92.159354
71241,Farmerville,LA,Union,32.777031,-92.39525
71242,Forest,LA,West Carroll,32.82388,-91.398944
71243,Fort Necessity,LA,Franklin,31.981305,-91.766549
71245,Grambling,LA,Lincoln,32.515626,-92.73593
71247,Hodge,LA,Jackson,32.280774,-92.71463
71249,Jigger,LA,Franklin,32.138935,-91.691899
71250,Jones,LA,Morehouse,32.94656,-91.580528
71251,Jonesboro,LA,Jackson,32.228472,-92.575528
71253,Kilbourne,LA,West Carroll,32.794027,-91.450183
71254,Lake Providence,LA,East Carroll,32.796407,-91.252622
71256,Lillie,LA,Union,32.956279,-92.687277
71259,Mangham,LA,Richland,32.343608,-91.741639
71260,Marion,LA,Union,32.871556,-92.28619
71261,Mer Rouge,LA,Morehouse,32.793556,-91.727614
71263,Oak Grove,LA,West Carroll,32.873125,-91.430209
71264,Oak Ridge,LA,Morehouse,32.606213,-91.759778
71266,Pioneer,LA,West Carroll,32.736836,-91.510077
71268,Quitman,LA,Jackson,32.337632,-92.672165
71269,Rayville,LA,Richland,32.445645,-91.743314
71270,Ruston,LA,Lincoln,32.580553,-92.639756
71272,Ruston,LA,Lincoln,32.525825,-92.649298
71273,Ruston,LA,Lincoln,32.606535,-92.648384
71275,Simsboro,LA,Lincoln,32.597482,-92.708389
71276,Sondheimer,LA,East Carroll,32.771315,-91.230175
71277,Spearsville,LA,Union,32.916505,-92.574611
71279,Start,LA,Richland,32.49191,-91.856326
71280,Sterlington,LA,Ouachita,32.617816,-92.060082
71281,Swartz,LA,Ouachita,32.490777,-92.159354
71282,Tallulah,LA,Madison,32.4326,-91.064535
71284,Tallulah,LA,Madison,32.341594,-91.216458
71286,Transylvania,LA,East Carroll,32.771315,-91.230175
71291,West Monroe,LA,Ouachita,32.497932,-92.16588
71292,West Monroe,LA,Ouachita,32.402367,-92.203654
71294,West Monroe,LA,Ouachita,32.490777,-92.159354
71295,Winnsboro,LA,Franklin,32.118121,-91.705926
71301,Alexandria,LA,Rapides,31.175885,-92.431184
71302,Alexandria,LA,Rapides,31.164904,-92.367497
71303,Alexandria,LA,Rapides,31.259983,-92.53434
71306,Alexandria,LA,Rapides,31.075638,-92.446135
71307,Alexandria,LA,Rapides,31.203393,-92.526927
71309,Alexandria,LA,Rapides,31.30473,-92.619593
71315,Alexandria,LA,Rapides,31.139651,-92.398384
71316,Acme,LA,Concordia,31.308416,-91.823219
71320,Bordelonville,LA,Avoyelles,31.091942,-91.906093
71322,Bunkie,LA,Avoyelles,30.939962,-92.110503
71323,Center Point,LA,Avoyelles,31.235297,-92.194478
71324,Chase,LA,Franklin,32.138935,-91.691899
71325,Cheneyville,LA,Rapides,31.047041,-92.383486
71326,Clayton,LA,Concordia,31.715764,-91.516323
71327,Cottonport,LA,Avoyelles,30.973616,-91.995281
71328,Deville,LA,Rapides,31.358696,-92.2233
71329,Dupont,LA,Avoyelles,31.095889,-91.97899
71330,Echo,LA,Rapides,31.119858,-92.25888
71331,Effie,LA,Avoyelles,31.222424,-92.113774
71333,Evergreen,LA,Avoyelles,30.91614,-92.067027
71334,Ferriday,LA,Concordia,31.660219,-91.550218
71336,Gilbert,LA,Franklin,31.999512,-91.619049
71339,Hamburg,LA,Avoyelles,31.037572,-91.904161
71340,Harrisonburg,LA,Catahoula,31.746835,-91.890463
71341,Hessmer,LA,Avoyelles,31.112517,-92.041225
71342,Jena,LA,La Salle,31.60603,-92.140733
71343,Jonesville,LA,Catahoula,31.686225,-91.86778
71345,Lebeau,LA,Saint Landry,30.770459,-92.01484
71346,Lecompte,LA,Rapides,31.092797,-92.439933
71348,Libuse,LA,Rapides,31.203393,-92.526927
71350,Mansura,LA,Avoyelles,31.064478,-92.049086
71351,Marksville,LA,Avoyelles,31.114424,-92.019522
71353,Melville,LA,Saint Landry,30.716462,-91.793232
71354,Monterey,LA,Concordia,31.347431,-91.724573
71355,Moreauville,LA,Avoyelles,31.09884,-91.874829
71356,Morrow,LA,Saint Landry,30.791878,-92.031647
71357,Newellton,LA,Tensas,32.038254,-91.242511
71358,Palmetto,LA,Saint Landry,30.72662,-91.895195
71359,Pineville,LA,Rapides,31.203393,-92.526927
71360,Pineville,LA,Rapides,31.223184,-92.320275
71361,Pineville,LA,Rapides,31.36923,-92.419836
71362,Plaucheville,LA,Avoyelles,30.992478,-92.001767
71363,Rhinehart,LA,Catahoula,31.596272,-91.77941
71365,Ruby,LA,Rapides,31.203393,-92.526927
71366,Saint Joseph,LA,Tensas,31.919051,-91.239631
71367,Saint Landry,LA,Evangeline,30.899787,-92.296364
71368,Sicily Island,LA,Catahoula,31.848184,-91.661308
71369,Simmesport,LA,Avoyelles,30.946808,-91.894355
71371,Trout,LA,La Salle,31.697711,-92.177637
71373,Vidalia,LA,Concordia,31.408218,-91.546425
71375,Waterproof,LA,Tensas,31.805761,-91.38711
71377,Wildsville,LA,Concordia,31.590328,-91.752932
71378,Wisner,LA,Franklin,31.961337,-91.660042
71401,Aimwell,LA,Catahoula,31.596272,-91.77941
71403,Anacoco,LA,Vernon,31.142302,-93.268452
71404,Atlanta,LA,Winn,31.775958,-92.795773
71405,Ball,LA,Rapides,31.415125,-92.394536
71406,Belmont,LA,Sabine,31.730633,-93.493958
71407,Bentley,LA,Grant,31.518701,-92.480731
71409,Boyce,LA,Rapides,31.251382,-92.655743
71410,Calvin,LA,Winn,31.961279,-92.792418
71411,Campti,LA,Natchitoches,31.83009,-93.148989
71414,Clarence,LA,Natchitoches,31.818209,-93.021608
71415,Clarks,LA,Caldwell,32.055505,-92.164903
71416,Cloutierville,LA,Natchitoches,31.517836,-92.85577
71417,Colfax,LA,Grant,31.527636,-92.653269
71418,Columbia,LA,Caldwell,32.102189,-92.11767
71419,Converse,LA,Sabine,31.733858,-93.690163
71422,Dodson,LA,Winn,32.072883,-92.565469
71423,Dry Prong,LA,Grant,31.552466,-92.673718
71424,Elmer,LA,Rapides,31.178183,-92.700294
71425,Enterprise,LA,Catahoula,31.920835,-91.922802
71426,Fisher,LA,Sabine,31.493332,-93.464539
71427,Flatwoods,LA,Rapides,31.375488,-92.893591
71428,Flora,LA,Natchitoches,31.612444,-93.097958
71429,Florien,LA,Sabine,31.343315,-93.430975
71430,Forest Hill,LA,Rapides,31.157736,-92.448853
71431,Gardner,LA,Rapides,31.258681,-92.677545
71432,Georgetown,LA,Grant,31.648593,-92.470407
71433,Glenmora,LA,Rapides,31.026188,-92.616008
71434,Gorum,LA,Natchitoches,31.503751,-92.998576
71435,Grayson,LA,Caldwell,32.066996,-92.169835
71438,Hineston,LA,Rapides,31.166914,-92.737515
71439,Hornbeck,LA,Vernon,31.316133,-93.221228
71440,Joyce,LA,Winn,31.951166,-92.565884
71441,Kelly,LA,Caldwell,31.964848,-92.18248
71443,Kurthwood,LA,Vernon,31.1019,-93.361238
71444,Lacamp,LA,Vernon,31.120174,-93.104943
71446,Leesville,LA,Vernon,31.125636,-93.173622
71447,Lena,LA,Rapides,31.361027,-92.792811
71448,Longleaf,LA,Rapides,31.203393,-92.526927
71449,Many,LA,Sabine,31.530019,-93.51155
71450,Marthaville,LA,Natchitoches,31.78699,-93.361235
71452,Melrose,LA,Natchitoches,31.679336,-93.171095
71454,Montgomery,LA,Grant,31.671495,-92.660865
71455,Mora,LA,Natchitoches,31.423432,-92.953251
71456,Natchez,LA,Natchitoches,31.690431,-93.072487
71457,Natchitoches,LA,Natchitoches,31.70988,-93.109141
71458,Natchitoches,LA,Natchitoches,31.747563,-93.079055
71459,Leesville,LA,Vernon,31.029825,-93.23479
71460,Negreet,LA,Sabine,31.448907,-93.621234
71461,Newllano,LA,Vernon,31.096279,-93.311433
71462,Noble,LA,Sabine,31.699522,-93.709535
71463,Oakdale,LA,Allen,30.769826,-92.771752
71465,Olla,LA,La Salle,31.805736,-92.208993
71466,Otis,LA,Rapides,31.200683,-92.637241
71467,Pollock,LA,Grant,31.56668,-92.396314
71468,Provencal,LA,Natchitoches,31.583252,-93.118485
71469,Robeline,LA,Natchitoches,31.633931,-93.186289
71471,Saint Maurice,LA,Winn,31.749699,-92.927989
71472,Sieper,LA,Rapides,31.197632,-92.785799
71473,Sikes,LA,Winn,32.042737,-92.449469
71474,Simpson,LA,Vernon,31.257037,-93.016983
71475,Slagle,LA,Vernon,31.111979,-93.200936
71477,Tioga,LA,Rapides,31.399855,-92.604193
71479,Tullos,LA,La Salle,31.861954,-92.291333
71480,Urania,LA,La Salle,31.864998,-92.291463
71481,Verda,LA,Grant,31.592547,-92.58483
71483,Winnfield,LA,Winn,31.914948,-92.669269
71485,Woodworth,LA,Rapides,31.163485,-92.532189
71486,Zwolle,LA,Sabine,31.64176,-93.637939
71496,Leesville,LA,Vernon,31.110298,-93.289988
71497,Natchitoches,LA,Natchitoches,31.747563,-93.079055
71601,Pine Bluff,AR,Jefferson,34.208962,-91.985946
71602,White Hall,AR,Jefferson,34.257661,-92.012103
71603,Pine Bluff,AR,Jefferson,34.148699,-92.083653
71611,Pine Bluff,AR,Jefferson,34.261465,-91.955115
71612,White Hall,AR,Jefferson,34.277534,-91.832539
71613,Pine Bluff,AR,Jefferson,34.157876,-92.071284
71630,Arkansas City,AR,Desha,33.608922,-91.207356
71631,Banks,AR,Bradley,33.566349,-92.240352
71635,Crossett,AR,Ashley,33.180855,-91.806256
71638,Dermott,AR,Chicot,33.470414,-91.394712
71639,Dumas,AR,Desha,33.875244,-91.488393
71640,Eudora,AR,Chicot,33.148807,-91.310103
71642,Fountain Hill,AR,Ashley,33.363143,-91.908776
71643,Gould,AR,Lincoln,34.024648,-91.626178
71644,Grady,AR,Lincoln,34.103233,-91.705699
71646,Hamburg,AR,Ashley,33.215895,-91.804371
71647,Hermitage,AR,Bradley,33.390044,-92.155958
71649,Jennie,AR,Chicot,33.283901,-91.25206
71650,Jerome,AR,Drew,33.590601,-91.732829
71651,Jersey,AR,Bradley,33.368404,-92.290223
71652,Kingsland,AR,Cleveland,33.866338,-92.276397
71653,Lake Village,AR,Chicot,33.331905,-91.297702
71654,Mc Gehee,AR,Desha,33.644573,-91.401113
71655,Monticello,AR,Drew,33.604967,-91.755955
71656,Monticello,AR,Drew,33.590601,-91.732829
71657,Monticello,AR,Drew,33.590601,-91.732829
71658,Montrose,AR,Ashley,33.261721,-91.649931
71659,Moscow,AR,Jefferson,34.134089,-91.79456
71660,New Edinburg,AR,Cleveland,33.884167,-92.214399
71661,Parkdale,AR,Ashley,33.139243,-91.576612
71662,Pickens,AR,Desha,33.818318,-91.214054
71663,Portland,AR,Ashley,33.212137,-91.512163
71665,Rison,AR,Cleveland,33.900651,-92.131777
71666,Mc Gehee,AR,Desha,33.818318,-91.214054
71667,Star City,AR,Lincoln,33.999462,-91.709308
71670,Tillar,AR,Desha,33.698144,-91.443347
71671,Warren,AR,Bradley,33.573602,-92.097852
71674,Watson,AR,Desha,33.905202,-91.279828
71675,Wilmar,AR,Drew,33.614151,-91.916698
71676,Wilmot,AR,Ashley,33.151992,-91.559968
71677,Winchester,AR,Drew,33.747125,-91.490123
71678,Yorktown,AR,Lincoln,33.978738,-91.699077
71701,Camden,AR,Ouachita,33.594817,-92.851335
71711,Camden,AR,Ouachita,33.589009,-92.842649
71720,Bearden,AR,Ouachita,33.715918,-92.844808
71721,Beirne,AR,Clark,34.055486,-93.189406
71722,Bluff City,AR,Nevada,33.70082,-93.294126
71724,Calion,AR,Union,33.266043,-92.597514
71725,Carthage,AR,Dallas,34.101037,-92.516827
71726,Chidester,AR,Ouachita,33.665157,-92.996873
71728,Curtis,AR,Clark,34.010316,-93.097627
71730,El Dorado,AR,Union,33.187446,-92.630038
71731,El Dorado,AR,Union,33.198024,-92.52891
71740,Emerson,AR,Columbia,33.112106,-93.203998
71742,Fordyce,AR,Dallas,33.935138,-92.610536
71743,Gurdon,AR,Clark,33.930011,-93.129994
71744,Hampton,AR,Calhoun,33.516751,-92.582269
71745,Harrell,AR,Calhoun,33.535994,-92.543915
71747,Huttig,AR,Union,33.164568,-92.393701
71748,Ivan,AR,Dallas,33.97547,-92.647817
71749,Junction City,AR,Union,33.16579,-92.768091
71750,Lawson,AR,Union,33.198024,-92.52891
71751,Louann,AR,Ouachita,33.416913,-92.777026
71752,Mc Neil,AR,Columbia,33.373136,-93.18731
71753,Magnolia,AR,Columbia,33.206807,-93.224021
71754,Magnolia,AR,Columbia,33.242571,-93.22996
71758,Mount Holly,AR,Union,33.302589,-92.817651
71759,Norphlet,AR,Union,33.321864,-92.646905
71762,Smackover,AR,Union,33.194725,-92.523809
71763,Sparkman,AR,Dallas,33.914288,-92.853193
71764,Stephens,AR,Ouachita,33.46053,-93.011863
71765,Strong,AR,Union,33.169586,-92.331829
71766,Thornton,AR,Calhoun,33.776795,-92.48616
71767,Hampton,AR,Calhoun,33.535994,-92.543915
71768,Urbana,AR,Union,33.198024,-92.52891
71769,Village,AR,Columbia,33.236156,-93.234494
71770,Waldo,AR,Columbia,33.350437,-93.302374
71772,Whelen Springs,AR,Clark,33.832537,-93.1238
71801,Hope,AR,Hempstead,33.673559,-93.606807
71802,Hope,AR,Hempstead,33.765584,-93.559162
71820,Alleene,AR,Little River,33.778125,-94.270165
71822,Ashdown,AR,Little River,33.704625,-94.130221
71823,Ben Lomond,AR,Sevier,33.837053,-94.120289
71825,Blevins,AR,Hempstead,33.882525,-93.621434
71826,Bradley,AR,Lafayette,33.202695,-93.556966
71827,Buckner,AR,Lafayette,33.397484,-93.434895
71828,Cale,AR,Nevada,33.70082,-93.294126
71831,Columbus,AR,Hempstead,33.793524,-93.807007
71832,De Queen,AR,Sevier,34.050929,-94.28072
71833,Dierks,AR,Howard,34.136218,-94.044286
71834,Doddridge,AR,Miller,33.441724,-94.023737
71835,Emmet,AR,Nevada,33.761471,-93.42928
71836,Foreman,AR,Little River,33.734105,-94.37246
71837,Fouke,AR,Miller,33.261629,-93.886621
71838,Fulton,AR,Hempstead,33.669917,-93.79752
71839,Garland City,AR,Lafayette,33.25024,-93.612966
71840,Genoa,AR,Miller,33.316578,-93.854484
71841,Gillham,AR,Sevier,34.065882,-94.358778
71842,Horatio,AR,Sevier,34.004404,-94.255693
71844,Laneburg,AR,Nevada,33.70082,-93.294126
71845,Lewisville,AR,Lafayette,33.292401,-93.597793
71846,Lockesburg,AR,Sevier,33.967541,-94.194636
71847,Mc Caskill,AR,Hempstead,33.915909,-93.61992
71851,Mineral Springs,AR,Howard,33.895583,-93.925108
71852,Nashville,AR,Howard,34.024903,-93.942206
71853,Ogden,AR,Little River,33.596108,-93.960638
71854,Texarkana,AR,Miller,33.431043,-93.876485
71855,Ozan,AR,Hempstead,33.83663,-93.732727
71857,Prescott,AR,Nevada,33.776791,-93.289132
71858,Rosston,AR,Nevada,33.70082,-93.294126
71859,Saratoga,AR,Howard,33.78127,-93.884355
71860,Stamps,AR,Lafayette,33.343809,-93.50573
71861,Taylor,AR,Columbia,33.112208,-93.322254
71862,Washington,AR,Hempstead,33.776095,-93.713625
71864,Willisville,AR,Nevada,33.70082,-93.294126
71865,Wilton,AR,Little River,33.733218,-94.147399
71866,Winthrop,AR,Little River,33.857142,-94.3748
71901,Hot Springs National Park,AR,Garland,34.526841,-92.958697
71902,Hot Springs National Park,AR,Garland,34.581374,-93.099403
71903,Hot Springs National Park,AR,Garland,34.581374,-93.099403
71909,Hot Springs Village,AR,Garland,34.576246,-92.989435
71910,Hot Springs Village,AR,Garland,34.581374,-93.099403
71913,Hot Springs National Park,AR,Garland,34.482214,-93.043902
71914,Hot Springs National Park,AR,Garland,34.513682,-92.968531
71920,Alpine,AR,Clark,34.055486,-93.189406
71921,Amity,AR,Clark,34.232509,-93.313673
71922,Antoine,AR,Pike,34.146678,-93.653733
71923,Arkadelphia,AR,Clark,34.031343,-93.111452
71929,Bismarck,AR,Hot Spring,34.276538,-93.11742
71932,Board Camp,AR,Polk,34.537164,-94.0972
71933,Bonnerdale,AR,Hot Spring,34.356772,-93.350643
71935,Caddo Gap,AR,Montgomery,34.392489,-93.683883
71937,Cove,AR,Polk,34.354193,-94.383483
71940,Delight,AR,Pike,34.146678,-93.653733
71941,Donaldson,AR,Hot Spring,34.229869,-92.963796
71942,Friendship,AR,Hot Spring,34.223546,-93.002367
71943,Glenwood,AR,Pike,34.206025,-93.589297
71944,Grannis,AR,Polk,34.338462,-94.356273
71945,Hatfield,AR,Polk,34.5019,-94.362242
71946,Hatton,AR,Polk,34.459413,-94.200221
71949,Jessieville,AR,Garland,34.709408,-93.038231
71950,Kirby,AR,Pike,34.146678,-93.653733
71951,Hot Springs National Park,AR,Garland,34.581374,-93.099403
71952,Langley,AR,Pike,34.146678,-93.653733
71953,Mena,AR,Polk,34.503699,-94.194756
71956,Mountain Pine,AR,Garland,34.637603,-93.233142
71957,Mount Ida,AR,Montgomery,34.550661,-93.585206
71958,Murfreesboro,AR,Pike,34.050402,-93.75435
71959,Newhope,AR,Pike,34.146678,-93.653733
71960,Norman,AR,Montgomery,34.474709,-93.669613
71961,Oden,AR,Montgomery,34.597982,-93.803388
71962,Okolona,AR,Clark,34.041476,-93.267115
71964,Pearcy,AR,Garland,34.431902,-93.249203
71965,Pencil Bluff,AR,Montgomery,34.651272,-93.740852
71966,Oden,AR,Montgomery,34.542995,-93.66463
71968,Royal,AR,Garland,34.514125,-93.282723
71969,Sims,AR,Montgomery,34.653145,-93.614286
71970,Story,AR,Montgomery,34.673248,-93.53027
71971,Umpire,AR,Howard,34.294469,-94.095969
71972,Vandervoort,AR,Polk,34.394091,-94.253511
71973,Wickes,AR,Polk,34.307662,-94.36157
71998,Arkadelphia,AR,Clark,34.055486,-93.189406
71999,Arkadelphia,AR,Clark,34.055486,-93.189406
72001,Adona,AR,Perry,34.943809,-92.923191
72002,Alexander,AR,Pulaski,34.694468,-92.425087
72003,Almyra,AR,Arkansas,34.38443,-91.392364
72004,Altheimer,AR,Jefferson,34.284273,-91.698007
72005,Amagon,AR,Jackson,35.502463,-91.081687
72006,Augusta,AR,Woodruff,35.207566,-91.372792
72007,Austin,AR,Lonoke,34.980269,-91.979545
72010,Bald Knob,AR,White,35.331399,-91.520754
72011,Bauxite,AR,Saline,34.509071,-92.482828
72012,Beebe,AR,White,35.173395,-91.808393
72013,Bee Branch,AR,Van Buren,35.404671,-92.4808
72014,Beedeville,AR,Jackson,35.418352,-91.116292
72015,Benton,AR,Saline,34.614356,-92.668034
72016,Bigelow,AR,Perry,34.968975,-92.626882
72017,Biscoe,AR,Prairie,34.785525,-91.573785
72018,Benton,AR,Saline,34.597345,-92.622857
72020,Bradford,AR,White,35.380014,-91.525309
72021,Brinkley,AR,Monroe,34.883421,-91.194574
72022,Bryant,AR,Saline,34.612417,-92.493519
72023,Cabot,AR,Lonoke,34.826103,-91.931526
72024,Carlisle,AR,Lonoke,34.7309,-91.75149
72025,Casa,AR,Perry,34.943809,-92.923191
72026,Casscoe,AR,Arkansas,34.509537,-91.299038
72027,Center Ridge,AR,Conway,35.311464,-92.572763
72028,Choctaw,AR,Van Buren,35.57727,-92.545572
72029,Clarendon,AR,Monroe,34.745361,-91.247509
72030,Cleveland,AR,Conway,35.395535,-92.701955
72031,Clinton,AR,Van Buren,35.568709,-92.41875
72032,Conway,AR,Faulkner,35.146446,-92.376466
72033,Conway,AR,Faulkner,35.105306,-92.354915
72034,Conway,AR,Faulkner,,
72035,Conway,AR,Faulkner,35.105306,-92.354915
72036,Cotton Plant,AR,Woodruff,35.004397,-91.252284
72037,Coy,AR,Lonoke,34.541185,-91.875767
72038,Crocketts Bluff,AR,Arkansas,34.459355,-91.317774
72039,Damascus,AR,Faulkner,35.302414,-92.401428
72040,Des Arc,AR,Prairie,34.831514,-91.53744
72041,De Valls Bluff,AR,Prairie,34.787106,-91.465859
72042,De Witt,AR,Arkansas,34.2746,-91.414442
72043,Diaz,AR,Jackson,35.632918,-91.262651
72044,Edgemont,AR,Cleburne,35.632128,-92.157022
